ID,cov.18S
C508.TCGA-LA-A7SW-01A-11D-A401-08.1,5.84697699304
C508.TCGA-LUSC-2703-TP-11D-2042-08.5,5.07223113965
C508.TCGA-LUSC-4609-TP-21D-2122-08.3,7.59390048154
C508.TCGA-LUSC-6867-TP-11D-2042-08.10,3.32477260567
C508.TCGA-LUSC-7696-TP-11D-2122-08.4,3.61904761905
C508.TCGA-LUSC-7710-TP-11D-2122-08.3,8.98341359016
C508.TCGA-LUSC-7809-TP-21D-2122-08.3,9.84002140182
C508.TCGA-LUSC-7964-TP-21D-2184-08.2,17.6158373462
C508.TCGA-NC-A5HE-01A-11D-A26M-08.3,9.59176029963
C508.TCGA-NK-A5D1-01A-11D-A26M-08.5,1.62653825575
C509.TCGA-05-5423-01A-01D-1625-08.1,5.08293204922
C509.TCGA-44-5643-01A-01D-1625-08.1,11.9957196362
C509.TCGA-44-6778-01A-11D-1855-08.2,7.51792402354
C509.TCGA-44-7667-01A-31D-2063-08.1,10.405564473
C509.TCGA-44-7669-01A-21D-2063-08.3,4.87747458534
C509.TCGA-44-A4SS-01A-11D-A24P-08.3,7.30818619583
C509.TCGA-49-4487-01A-21D-1855-08.2,7.48207597646
C509.TCGA-53-7624-01A-11D-2063-08.1,5.00160513644
C509.TCGA-55-6968-01A-11D-1945-08.3,9.58747993579
C509.TCGA-55-6978-01A-11D-1945-08.3,6.99411449973
C509.TCGA-55-7994-01A-11D-2184-08.1,7.14874264312
C509.TCGA-55-8085-01A-11D-2238-08.1,14.5398608882
C509.TCGA-55-8090-01A-11D-2238-08.1,20.6468699839
C509.TCGA-55-8299-01A-11D-2284-08.5,19.2493311932
C509.TCGA-62-8395-01A-11D-2323-08.6,9.51524879615
C509.TCGA-69-7973-01A-11D-2184-08.1,13.0813269128
C509.TCGA-78-7155-01A-11D-2036-08.1,0.528624933119
C509.TCGA-80-5608-01A-31D-1945-08.5,500.930444088
C509.TCGA-86-7711-01A-11D-2063-08.1,8.82343499197
C509.TCGA-86-8672-01A-21D-2393-08.2,4.39165329053
C509.TCGA-86-A456-01A-11D-A24D-08.2,4.71696094168
C509.TCGA-91-A4BD-01A-11D-A24D-08.1,15.9983948636
C509.TCGA-95-7039-01A-11D-1945-08.3,3.5366506153
C509.TCGA-95-7947-01A-11D-2184-08.1,6.98822899946
C509.TCGA-95-A4VP-01A-21D-A25L-08.4,3.69716425896
C509.TCGA-97-A4M6-01A-11D-A24P-08.3,4.92027822365
C509.TCGA-MP-A4TJ-01A-51D-A25L-08.2,3.9443552702
C529.TCGA-CH-5750-01A-11D-1576-08.4,42.1615837346
C529.TCGA-CH-5792-01A-11D-1576-08.8,189.173889781
C529.TCGA-EJ-5508-01A-02D-1576-08.4,18.4601391118
C529.TCGA-EJ-5517-01A-01D-1576-08.4,17.2359550562
C529.TCGA-EJ-5518-01A-01D-1576-08.8,28.86035313
C529.TCGA-EJ-5530-01A-01D-1576-08.9,19.6762974853
C529.TCGA-EJ-7312-01B-21D-A32B-08.4,795.923488497
C529.TCGA-EJ-7315-01A-31D-2114-08.1,85.6511503478
C529.TCGA-EJ-7331-01A-11D-2114-08.1,13.3953986089
C529.TCGA-EJ-7788-01A-11D-2114-08.1,12.317281969
C529.TCGA-EJ-8470-01A-11D-2395-08.2,11.5066880685
C529.TCGA-G9-6347-01A-11D-A31L-08.3,3.69555912253
C529.TCGA-G9-6361-01A-21D-1961-08.2,8.29320492242
C529.TCGA-HC-7080-01A-11D-1961-08.2,10.6072766185
C529.TCGA-HC-7211-01A-11D-2114-08.2,50.9909042269
C529.TCGA-HC-7740-01A-11D-2114-08.1,22.5216693419
C529.TCGA-HC-7744-01A-11D-2114-08.1,182.780096308
C529.TCGA-HC-7748-01A-11D-2114-08.2,21.6313536651
C529.TCGA-HC-A632-01A-11D-A29Q-08.2,8.01070090958
C529.TCGA-HC-A6AQ-01A-11D-A30E-08.1,56.3376136972
C529.TCGA-HC-A76X-01A-11D-A33T-08.1,4.99357945425
C529.TCGA-J4-A83I-01A-11D-A364-08.1,8.20652755484
C529.TCGA-J4-A83N-01A-11D-A34U-08.1,2.63830925629
C529.TCGA-J9-A52C-01A-11D-A26M-08.4,4.43017656501
C529.TCGA-KK-A59X-01A-11D-A29Q-08.2,5.96629213483
C529.TCGA-KK-A6E0-01A-11D-A30X-08.1,1.86516853933
C529.TCGA-KK-A7AQ-01A-11D-A33T-08.1,7.59657570894
C529.TCGA-KK-A7B2-01A-12D-A32B-08.2,2.75708935259
C529.TCGA-KK-A8I4-01A-11D-A364-08.1,10.8453718566
C529.TCGA-KK-A8I6-01A-11D-A364-08.1,9.22739432852
C529.TCGA-KK-A8IA-01A-11D-A364-08.2,5.89566613162
C529.TCGA-KK-A8IH-01A-11D-A364-08.1,9.51524879615
C529.TCGA-KK-A8II-01A-11D-A364-08.1,6.79079721776
C529.TCGA-V1-A8MM-01A-11D-A377-08.1,14.8753344034
C529.TCGA-V1-A8WS-01A-11D-A377-08.3,9.43392188336
C529.TCGA-V1-A8WW-01A-11D-A377-08.1,9.2252541466
C529.TCGA-VN-A88R-01A-11D-A364-08.1,9.8785446763
C529.TCGA-VP-A876-01A-11D-A34U-08.2,3.45532370251
C529.TCGA-VP-A879-01A-11D-A34U-08.1,9.96254681648
C529.TCGA-XK-AAJU-01A-11D-A41K-08.2,21.3889780631
C529.TCGA-YL-A8S9-01A-11D-A377-08.1,10.6013911182
C529.TCGA-YL-A8SB-01A-31D-A377-08.1,14.7378277154
C529.TCGA-YL-A9WI-01A-11D-A377-08.1,5.69288389513
C662.TCGA-44-6146-01A-21D-A27T-08.2,46.0331728197
C662.TCGA-44-6147-01A-21D-A27T-08.2,74.4103798823
C662.TCGA-44-6148-01A-11D-1753-08.4,4.75334403424
C662.TCGA-50-5931-01A-11D-1753-08.4,1.74371321562
C662.TCGA-50-5946-01A-11D-1753-08.4,2.48047084002
C662.TCGA-50-6592-01A-11D-1753-08.4,6.28892455859
C662.TCGA-55-6543-01A-11D-1753-08.4,24.873729267
C662.TCGA-75-5126-01A-01D-1753-08.4,3.7747458534
C828.TCGA-BF-A1Q0-01A-21D-A19A-08.2,3.70037453184
C828.TCGA-BF-A3DM-01A-11D-A20D-08.1,23.10058855
C828.TCGA-BF-A9VF-01A-11D-A372-08.2,6.53451043339
C828.TCGA-BF-AAP8-01A-11D-A401-08.1,13.2514713751
C828.TCGA-D3-A5GT-01A-12D-A30X-08.1,2.07383627608
C828.TCGA-D9-A3Z4-01A-11D-A23B-08.1,3.98448368111
C828.TCGA-EB-A24C-01A-11D-A197-08.2,6.05296950241
C828.TCGA-EB-A3XE-01A-12D-A23B-08.1,10.2873194222
C828.TCGA-EB-A3XF-01A-31D-A23B-08.1,15.7067950776
C828.TCGA-EB-A430-01A-11D-A24R-08.3,9.18031032638
C828.TCGA-EB-A431-01A-11D-A25O-08.2,5.32263242376
C828.TCGA-EB-A44O-01A-11D-A25O-08.2,2.47779561263
C828.TCGA-EB-A44O-01A-11D-A25O-08.3,2.59978598181
C828.TCGA-EB-A4IS-01A-21D-A25O-08.3,2.76511503478
C828.TCGA-EB-A4OY-01A-11D-A25O-08.2,2.56179775281
C828.TCGA-EB-A4OY-01A-11D-A25O-08.3,2.6431246656
C828.TCGA-EB-A551-01A-21D-A27K-08.3,3.13108614232
C828.TCGA-EB-A6QY-01A-12D-A32N-08.3,577.93258427
C828.TCGA-EB-A82C-01A-11D-A34U-08.1,10.1144997325
C828.TCGA-EB-A85J-01A-12D-A34U-08.1,4.83895131086
C828.TCGA-ER-A194-01A-11D-A197-08.1,9.50989834136
C828.TCGA-ER-A19T-01A-11D-A19A-08.3,22.4772605671
C828.TCGA-ER-A2NB-01A-12D-A196-08.1,9.71589085072
C828.TCGA-FR-A3R1-01A-11D-A23B-08.2,13.5527019797
C828.TCGA-FR-A728-01A-11D-A32N-08.3,416.614767255
C828.TCGA-GF-A769-01A-32D-A32N-08.3,490.395398609
C828.TCGA-GN-A269-01A-11D-A19A-08.1,25.0454788657
C828.TCGA-GN-A269-01A-11D-A19A-08.2,25.0454788657
C828.TCGA-GN-A4U5-01A-11D-A32N-08.3,575.952915998
C828.TCGA-XV-AAZW-01A-12D-A401-08.1,11.34082397
cd32bd44e21d16ff5ac1cae774368ff8,188.441947566
cf48323806a5515f0eff69a4af8893c6,200.896201177
d294375154b5e2554bb795980502c64e,126.261637239
e58e58e0e927128a33224908df20d811,271.499732477
e608ef703049b3e929b3947bde0c75ee,72.6265382558
f5db12575e685ca664acdd6e74f336ae,146.92188336
f80f0641199eee19175f894acccc714f,359.595505618
fd1c560de2891779674753ce2dca2827,118.774210808
TCGA-A8-A095-01A-11W-A019-09_IlluminaGA-DNASeq_exome,14.7592295345
TCGA-AN-A0AT-01A-11D-A045-09_IlluminaGA-DNASeq_exome,22.3681112895
TCGA-AR-A1AK-01A-21D-A12Q-09_IlluminaGA-DNASeq_exome,20.4221508828
TCGA-B6-A0I8-01A-11W-A050-09_IlluminaGA-DNASeq_exome_1,4.6302835741
TCGA-C8-A1HM-01A-12D-A135-09_IlluminaGA-DNASeq_exome_1,18.2231139647
TCGA-E2-A15J-01A-11D-A12Q-09_IlluminaGA-DNASeq_exome,21.3996789727
TCGA-E2-A15R-01A-11D-A10Y-09_IlluminaGA-DNASeq_exome,17.1449973248
